timestamp,Direct radiation
20200222T1500,461.91
20200222T1600,366.68
20200222T1700,232.29
20200222T1800,56.96
20200222T1900,0.0
20200222T2000,0.0
20200222T2100,0.0
20200222T2200,0.0
20200222T2300,0.0
20200223T0000,0.0
20200223T0100,0.0
20200223T0200,0.0
20200223T0300,0.0
20200223T0400,0.0
20200223T0500,0.0
20200223T0600,0.0
20200223T0700,0.0
20200223T0800,12.46
20200223T0900,114.81
20200223T1000,294.59
20200223T1100,397.83
20200223T1200,485.94
20200223T1300,379.13998
20200223T1400,466.36
20200223T1500,398.72
20200223T1600,319.51
20200223T1700,229.62
20200223T1800,75.65
20200223T1900,0.0
20200223T2000,0.0
20200223T2100,0.0
20200223T2200,0.0
20200223T2300,0.0
20200224T0000,0.0
20200224T0100,0.0
20200224T0200,0.0
20200224T0300,0.0
20200224T0400,0.0
20200224T0500,0.0
20200224T0600,0.0
20200224T0700,0.0
20200224T0800,16.91
20200224T0900,102.35
20200224T1000,153.97
20200224T1100,273.22998
20200224T1200,315.06
20200224T1300,534.0
20200224T1400,522.43
20200224T1500,459.24
20200224T1600,362.22998
20200224T1700,231.4
20200224T1800,76.54
20200224T1900,0.0
20200224T2000,0.0
20200224T2100,0.0
20200224T2200,0.0
20200224T2300,0.0
20200225T0000,0.0
20200225T0100,0.0
20200225T0200,0.0
20200225T0300,0.0
20200225T0400,0.0
20200225T0500,0.0
20200225T0600,0.0
20200225T0700,0.0
20200225T0800,24.92
20200225T0900,86.33
20200225T1000,127.27
20200225T1100,225.17
20200225T1200,261.66
20200225T1300,352.44
20200225T1400,330.19
20200225T1500,206.48
20200225T1600,129.94
20200225T1700,56.96
20200225T1800,14.24
20200225T1900,0.0
20200225T2000,0.0
20200225T2100,0.0
20200225T2200,0.0
20200225T2300,0.0
20200226T0000,0.0
20200226T0100,0.0
20200226T0200,0.0
20200226T0300,0.0
20200226T0400,0.0
20200226T0500,0.0
20200226T0600,0.0
20200226T0700,0.0
20200226T0800,26.699999
20200226T0900,80.99
20200226T1000,275.01
20200226T1100,431.65
20200226T1200,515.31
20200226T1300,199.36
20200226T1400,154.86
20200226T1500,128.16
20200226T1600,94.34
20200226T1700,139.73
20200226T1800,72.09
20200226T1900,0.0
20200226T2000,0.0
20200226T2100,0.0
20200226T2200,0.0
20200226T2300,0.0
20200227T0000,0.0
20200227T0100,0.0
20200227T0200,0.0
20200227T0300,0.0
20200227T0400,0.0
20200227T0500,0.0
20200227T0600,0.0
20200227T0700,0.0
20200227T0800,18.69
20200227T0900,74.76
20200227T1000,191.34999
20200227T1100,262.55
20200227T1200,151.3
20200227T1300,49.84
20200227T1400,84.549995
20200227T1500,188.68
20200227T1600,264.33
20200227T1700,204.7
20200227T1800,90.78
20200227T1900,0.0
20200227T2000,0.0
20200227T2100,0.0
20200227T2200,0.0
20200227T2300,0.0
20200228T0000,0.0
20200228T0100,0.0
20200228T0200,0.0
20200228T0300,0.0
20200228T0400,0.0
20200228T0500,0.0
20200228T0600,0.0
20200228T0700,0.0
20200228T0800,35.6
20200228T0900,189.56999
20200228T1000,331.08
20200228T1100,436.1
20200228T1200,525.1
20200228T1300,577.61
20200228T1400,565.14996
20200228T1500,495.72998
20200228T1600,371.13
20200228T1700,248.31
20200228T1800,100.57
20200228T1900,0.89
20200228T2000,0.0
20200228T2100,0.0
20200228T2200,0.0
20200228T2300,0.0
20200229T0000,0.0
20200229T0100,0.0
20200229T0200,0.0
20200229T0300,0.0
20200229T0400,0.0
20200229T0500,0.0
20200229T0600,0.0
20200229T0700,0.0
20200229T0800,32.93
20200229T0900,164.65
20200229T1000,307.05
20200229T1100,418.3
20200229T1200,493.06
20200229T1300,515.31
20200229T1400,351.55
20200229T1500,179.78
20200229T1600,331.97
20200229T1700,201.14
20200229T1800,88.11
20200229T1900,0.89
20200229T2000,0.0
20200229T2100,0.0
20200229T2200,0.0
20200229T2300,0.0
20200301T0000,0.0
20200301T0100,0.0
20200301T0200,0.0
20200301T0300,0.0
20200301T0400,0.0
20200301T0500,0.0
20200301T0600,0.0
20200301T0700,0.0
20200301T0800,28.48
20200301T0900,193.12999
20200301T1000,321.29
20200301T1100,268.78
20200301T1200,354.22
20200301T1300,377.36
20200301T1400,529.55
20200301T1500,477.93
20200301T1600,333.75
20200301T1700,79.21
20200301T1800,56.96
20200301T1900,0.89
20200301T2000,0.0
20200301T2100,0.0
20200301T2200,0.0
20200301T2300,0.0
20200302T0000,0.0
20200302T0100,0.0
20200302T0200,0.0
20200302T0300,0.0
20200302T0400,0.0
20200302T0500,0.0
20200302T0600,0.0
20200302T0700,0.0
20200302T0800,5.34
20200302T0900,56.07
20200302T1000,103.24
20200302T1100,112.14
20200302T1200,109.47
20200302T1300,56.07
20200302T1400,194.91
20200302T1500,445.0
20200302T1600,261.66
20200302T1700,105.02
20200302T1800,42.72
20200302T1900,1.78
20200302T2000,0.0
20200302T2100,0.0
20200302T2200,0.0
20200302T2300,0.0
20200303T0000,0.0
20200303T0100,0.0
20200303T0200,0.0
20200303T0300,0.0
20200303T0400,0.0
20200303T0500,0.0
20200303T0600,0.0
20200303T0700,0.0
20200303T0800,52.51
20200303T0900,208.26
20200303T1000,295.47998
20200303T1100,378.25
20200303T1200,531.33
20200303T1300,477.93
20200303T1400,214.48999
20200303T1500,307.05
20200303T1600,374.69
20200303T1700,102.35
20200303T1800,40.94
20200303T1900,0.89
20200303T2000,0.0
20200303T2100,0.0
20200303T2200,0.0
20200303T2300,0.0
20200304T0000,0.0
20200304T0100,0.0
20200304T0200,0.0
20200304T0300,0.0
20200304T0400,0.0
20200304T0500,0.0
20200304T0600,0.0
20200304T0700,0.0
20200304T0800,55.18
20200304T0900,204.7
20200304T1000,292.81
20200304T1100,286.58
20200304T1200,545.57
20200304T1300,563.37
20200304T1400,551.8
20200304T1500,488.61
20200304T1600,311.5
20200304T1700,125.49
20200304T1800,112.14
20200304T1900,3.56
20200304T2000,0.0
20200304T2100,0.0
20200304T2200,0.0
20200304T2300,0.0
20200305T0000,0.0
20200305T0100,0.0
20200305T0200,0.0
20200305T0300,0.0
20200305T0400,0.0
20200305T0500,0.0
20200305T0600,0.0
20200305T0700,0.0
20200305T0800,9.79
20200305T0900,44.5
20200305T1000,50.73
20200305T1100,49.84
20200305T1200,46.28
20200305T1300,61.41
20200305T1400,44.5
20200305T1500,52.51
20200305T1600,80.99
20200305T1700,61.41
20200305T1800,49.84
20200305T1900,1.78
20200305T2000,0.0
20200305T2100,0.0
20200305T2200,0.0
20200305T2300,0.0
20200306T0000,0.0
20200306T0100,0.0
20200306T0200,0.0
20200306T0300,0.0
20200306T0400,0.0
20200306T0500,0.0
20200306T0600,0.0
20200306T0700,0.0
20200306T0800,51.62
20200306T0900,216.26999
20200306T1000,270.56
20200306T1100,272.34
20200306T1200,316.84
20200306T1300,394.27
20200306T1400,286.58
20200306T1500,180.67
20200306T1600,121.93
20200306T1700,78.32
20200306T1800,40.94
20200306T1900,2.67
20200306T2000,0.0
20200306T2100,0.0
20200306T2200,0.0
20200306T2300,0.0
20200307T0000,0.0
20200307T0100,0.0
20200307T0200,0.0
20200307T0300,0.0
20200307T0400,0.0
20200307T0500,0.0
20200307T0600,0.0
20200307T0700,0.0
20200307T0800,60.52
20200307T0900,224.28
20200307T1000,380.03
20200307T1100,504.63
20200307T1200,584.73
20200307T1300,270.56
20200307T1400,246.53
20200307T1500,522.43
20200307T1600,415.63
20200307T1700,283.02
20200307T1800,128.16
20200307T1900,7.12
20200307T2000,0.0
20200307T2100,0.0
20200307T2200,0.0
20200307T2300,0.0
20200308T0000,0.0
20200308T0100,0.0
20200308T0200,0.0
20200308T0300,0.0
20200308T0400,0.0
20200308T0500,0.0
20200308T0600,0.0
20200308T0700,0.0
20200308T0800,76.54
20200308T0900,242.97
20200308T1000,389.82
20200308T1100,502.85
20200308T1200,582.06
20200308T1300,612.32
20200308T1400,577.61
20200308T1500,531.33
20200308T1600,421.86
20200308T1700,291.03
20200308T1800,116.59
20200308T1900,9.79
20200308T2000,0.0
20200308T2100,0.0
20200308T2200,0.0
20200308T2300,0.0
20200309T0000,0.0
20200309T0100,0.0
20200309T0200,0.0
20200309T0300,0.0
20200309T0400,0.0
20200309T0500,0.0
20200309T0600,0.0
20200309T0700,0.0
20200309T0800,40.05
20200309T0900,113.92
20200309T1000,133.5
20200309T1100,178.0
20200309T1200,313.28
20200309T1300,200.25
20200309T1400,175.33
20200309T1500,291.03
20200309T1600,233.18
20200309T1700,109.47
20200309T1800,86.33
20200309T1900,9.79
20200309T2000,0.0
20200309T2100,0.0
20200309T2200,0.0
20200309T2300,0.0
20200310T0000,0.0
20200310T0100,0.0
20200310T0200,0.0
20200310T0300,0.0
20200310T0400,0.0
20200310T0500,0.0
20200310T0600,0.0
20200310T0700,0.0
20200310T0800,18.69
20200310T0900,56.96
20200310T1000,40.94
20200310T1100,65.86
20200310T1200,70.31
20200310T1300,127.27
20200310T1400,92.56
20200310T1500,82.77
20200310T1600,62.3
20200310T1700,43.61
20200310T1800,36.489998
20200310T1900,5.34
20200310T2000,0.0
20200310T2100,0.0
20200310T2200,0.0
20200310T2300,0.0
20200311T0000,0.0
20200311T0100,0.0
20200311T0200,0.0
20200311T0300,0.0
20200311T0400,0.0
20200311T0500,0.0
20200311T0600,0.0
20200311T0700,0.0
20200311T0800,82.77
20200311T0900,248.31
20200311T1000,396.05
20200311T1100,508.19
20200311T1200,585.62
20200311T1300,588.29
20200311T1400,358.66998
20200311T1500,372.91
20200311T1600,388.93
20200311T1700,290.13998
20200311T1800,142.4
20200311T1900,11.57
20200311T2000,0.0
20200311T2100,0.0
20200311T2200,0.0
20200311T2300,0.0
20200312T0000,0.0
20200312T0100,0.0
20200312T0200,0.0
20200312T0300,0.0
20200312T0400,0.0
20200312T0500,0.0
20200312T0600,0.0
20200312T0700,0.0
20200312T0800,54.29
20200312T0900,184.23
20200312T1000,299.93
20200312T1100,420.08
20200312T1200,433.43
20200312T1300,626.56
20200312T1400,596.3
20200312T1500,495.72998
20200312T1600,413.85
20200312T1700,183.34
20200312T1800,123.71
20200312T1900,16.02
20200312T2000,0.0
20200312T2100,0.0
20200312T2200,0.0
20200312T2300,0.0
20200313T0000,0.0
20200313T0100,0.0
20200313T0200,0.0
20200313T0300,0.0
20200313T0400,0.0
20200313T0500,0.0
20200313T0600,0.0
20200313T0700,0.89
20200313T0800,99.68
20200313T0900,269.66998
20200313T1000,423.63998
20200313T1100,544.68
20200313T1200,623.89
20200313T1300,655.93
20200313T1400,638.13
20200313T1500,572.27
20200313T1600,464.58
20200313T1700,323.96
20200313T1800,157.53
20200313T1900,16.02
20200313T2000,0.0
20200313T2100,0.0
20200313T2200,0.0
20200313T2300,0.0
20200314T0000,0.0
20200314T0100,0.0
20200314T0200,0.0
20200314T0300,0.0
20200314T0400,0.0
20200314T0500,0.0
20200314T0600,0.0
20200314T0700,0.89
20200314T0800,100.57
20200314T0900,275.01
20200314T1000,423.63998
20200314T1100,511.75
20200314T1200,564.26
20200314T1300,639.91
20200314T1400,599.86
20200314T1500,537.56
20200314T1600,445.88998
20200314T1700,303.49
20200314T1800,143.29
20200314T1900,19.58
20200314T2000,0.0
20200314T2100,0.0
20200314T2200,0.0
20200314T2300,0.0
20200315T0000,0.0
20200315T0100,0.0
20200315T0200,0.0
20200315T0300,0.0
20200315T0400,0.0
20200315T0500,0.0
20200315T0600,0.0
20200315T0700,2.67
20200315T0800,119.259995
20200315T0900,287.47
20200315T1000,434.32
20200315T1100,548.24
20200315T1200,623.89
20200315T1300,657.70996
20200315T1400,639.91
20200315T1500,574.05
20200315T1600,469.03
20200315T1700,334.63998
20200315T1800,169.09999
20200315T1900,18.69
20200315T2000,0.0
20200315T2100,0.0
20200315T2200,0.0
20200315T2300,0.0
20200316T0000,0.0
20200316T0100,0.0
20200316T0200,0.0
20200316T0300,0.0
20200316T0400,0.0
20200316T0500,0.0
20200316T0600,0.0
20200316T0700,3.56
20200316T0800,124.6
20200316T0900,291.03
20200316T1000,436.99
20200316T1100,550.91
20200316T1200,625.67
20200316T1300,655.93
20200316T1400,639.91
20200316T1500,576.72
20200316T1600,471.69998
20200316T1700,338.19998
20200316T1800,178.0
20200316T1900,24.92
20200316T2000,0.0
20200316T2100,0.0
20200316T2200,0.0
20200316T2300,0.0
20200317T0000,0.0
20200317T0100,0.0
20200317T0200,0.0
20200317T0300,0.0
20200317T0400,0.0
20200317T0500,0.0
20200317T0600,0.0
20200317T0700,5.34
20200317T0800,116.59
20200317T0900,281.24
20200317T1000,428.09
20200317T1100,544.68
20200317T1200,622.11
20200317T1300,597.19
20200317T1400,299.04
20200317T1500,270.56
20200317T1600,222.5
20200317T1700,302.6
20200317T1800,178.89
20200317T1900,26.699999
20200317T2000,0.0
20200317T2100,0.0
20200317T2200,0.0
20200317T2300,0.0
20200318T0000,0.0
20200318T0100,0.0
20200318T0200,0.0
20200318T0300,0.0
20200318T0400,0.0
20200318T0500,0.0
20200318T0600,0.0
20200318T0700,5.34
20200318T0800,117.479996
20200318T0900,290.13998
20200318T1000,441.44
20200318T1100,552.69
20200318T1200,628.33997
20200318T1300,659.49
20200318T1400,639.91
20200318T1500,549.13
20200318T1600,464.58
20200318T1700,333.75
20200318T1800,172.66
20200318T1900,24.029999
20200318T2000,0.0
20200318T2100,0.0
20200318T2200,0.0
20200318T2300,0.0
20200319T0000,0.0
20200319T0100,0.0
20200319T0200,0.0
20200319T0300,0.0
20200319T0400,0.0
20200319T0500,0.0
20200319T0600,0.0
20200319T0700,7.12
20200319T0800,132.61
20200319T0900,281.24
20200319T1000,380.91998
20200319T1100,403.16998
20200319T1200,565.14996
20200319T1300,661.27
20200319T1400,642.58
20200319T1500,577.61
20200319T1600,470.81
20200319T1700,214.48999
20200319T1800,145.06999
20200319T1900,25.81
20200319T2000,0.0
20200319T2100,0.0
20200319T2200,0.0
20200319T2300,0.0
20200320T0000,0.0
20200320T0100,0.0
20200320T0200,0.0
20200320T0300,0.0
20200320T0400,0.0
20200320T0500,0.0
20200320T0600,0.0
20200320T0700,8.01
20200320T0800,131.72
20200320T0900,287.47
20200320T1000,442.33
20200320T1100,558.02997
20200320T1200,436.1
20200320T1300,545.57
20200320T1400,140.62
20200320T1500,133.5
20200320T1600,110.36
20200320T1700,71.2
20200320T1800,27.59
20200320T1900,13.349999
20200320T2000,0.0
20200320T2100,0.0
20200320T2200,0.0
20200320T2300,0.0
20200321T0000,0.0
20200321T0100,0.0
20200321T0200,0.0
20200321T0300,0.0
20200321T0400,0.0
20200321T0500,0.0
20200321T0600,0.0
20200321T0700,4.45
20200321T0800,57.85
20200321T0900,129.05
20200321T1000,139.73
20200321T1100,196.69
20200321T1200,206.48
20200321T1300,314.16998
20200321T1400,338.19998
20200321T1500,293.69998
20200321T1600,197.58
20200321T1700,167.31999
20200321T1800,89.89
20200321T1900,15.13
20200321T2000,0.0
20200321T2100,0.0
20200321T2200,0.0
20200321T2300,0.0
20200322T0000,0.0
20200322T0100,0.0
20200322T0200,0.0
20200322T0300,0.0
20200322T0400,0.0
20200322T0500,0.0
20200322T0600,0.0
20200322T0700,5.34
20200322T0800,62.3
20200322T0900,163.76
20200322T1000,334.63998
20200322T1100,549.13
20200322T1200,650.58997
20200322T1300,687.97
20200322T1400,671.06
20200322T1500,609.64996
20200322T1600,512.64
20200322T1700,378.25
20200322T1800,206.48
20200322T1900,38.27
20200322T2000,0.0
20200322T2100,0.0
20200322T2200,0.0
20200322T2300,0.0
20200323T0000,0.0
20200323T0100,0.0
20200323T0200,0.0
20200323T0300,0.0
20200323T0400,0.0
20200323T0500,0.0
20200323T0600,0.0
20200323T0700,16.91
20200323T0800,169.98999
20200323T0900,347.99
20200323T1000,504.63
20200323T1100,627.45
20200323T1200,709.33
20200323T1300,735.14
20200323T1400,714.67
20200323T1500,645.25
20200323T1600,531.33
20200323T1700,384.47998
20200323T1800,211.81999
20200323T1900,40.94
20200323T2000,0.0
20200323T2100,0.0
20200323T2200,0.0
20200323T2300,0.0
20200324T0000,0.0
20200324T0100,0.0
20200324T0200,0.0
20200324T0300,0.0
20200324T0400,0.0
20200324T0500,0.0
20200324T0600,0.0
20200324T0700,19.58
20200324T0800,174.44
20200324T0900,351.55
20200324T1000,507.3
20200324T1100,627.45
20200324T1200,704.88
20200324T1300,733.36
20200324T1400,711.11
20200324T1500,640.8
20200324T1600,525.99
20200324T1700,380.91998
20200324T1800,210.04
20200324T1900,41.829998
20200324T2000,0.0
20200324T2100,0.0
20200324T2200,0.0
20200324T2300,0.0
20200325T0000,0.0
20200325T0100,0.0
20200325T0200,0.0
20200325T0300,0.0
20200325T0400,0.0
20200325T0500,0.0
20200325T0600,0.0
20200325T0700,21.36
20200325T0800,176.22
20200325T0900,352.44
20200325T1000,507.3
20200325T1100,625.67
20200325T1200,703.1
20200325T1300,722.68
20200325T1400,699.54
20200325T1500,631.01
20200325T1600,519.76
20200325T1700,376.47
20200325T1800,216.26999
20200325T1900,48.059998
20200325T2000,0.0
20200325T2100,0.0
20200325T2200,0.0
20200325T2300,0.0
20200326T0000,0.0
20200326T0100,0.0
20200326T0200,0.0
20200326T0300,0.0
20200326T0400,0.0
20200326T0500,0.0
20200326T0600,0.0
20200326T0700,24.92
20200326T0800,176.22
20200326T0900,344.43
20200326T1000,493.06
20200326T1100,609.64996
20200326T1200,680.85
20200326T1300,718.23
20200326T1400,695.08997
20200326T1500,624.77997
20200326T1600,517.98
20200326T1700,382.69998
20200326T1800,220.72
20200326T1900,51.62
20200326T2000,0.0
20200326T2100,0.0
20200326T2200,0.0
20200326T2300,0.0
20200327T0000,0.0
20200327T0100,0.0
20200327T0200,0.0
20200327T0300,0.0
20200327T0400,0.0
20200327T0500,0.0
20200327T0600,0.0
20200327T0700,30.26
20200327T0800,187.79
20200327T0900,353.33
20200327T1000,495.72998
20200327T1100,606.98
20200327T1200,679.07
20200327T1300,712.0
20200327T1400,687.08
20200327T1500,622.11
20200327T1600,517.98
20200327T1700,383.59
20200327T1800,222.5
20200327T1900,54.29
20200327T2000,0.0
20200327T2100,0.0
20200327T2200,0.0
20200327T2300,0.0
20200328T0000,0.0
20200328T0100,0.0
20200328T0200,0.0
20200328T0300,0.0
20200328T0400,0.0
20200328T0500,0.0
20200328T0600,0.0
20200328T0700,28.48
20200328T0800,179.78
20200328T0900,353.33
20200328T1000,495.72998
20200328T1100,606.08997
20200328T1200,681.74
20200328T1300,319.51
20200328T1400,501.06998
20200328T1500,589.18
20200328T1600,467.25
20200328T1700,231.4
20200328T1800,67.64
20200328T1900,34.71
20200328T2000,0.0
20200328T2100,0.0
20200328T2200,0.0
20200328T2300,0.0
20200329T0000,0.0
20200329T0100,0.0
20200329T0200,0.0
20200329T0300,0.0
20200329T0400,0.0
20200329T0500,0.0
20200329T0600,0.0
20200329T0700,24.029999
20200329T0800,128.16
20200329T0900,236.73999
20200329T1000,343.54
20200329T1100,240.3
20200329T1200,219.83
20200329T1300,165.54
20200329T1400,129.05
20200329T1500,105.909996
20200329T1600,67.64
20200329T1700,43.61
20200329T1800,32.04
20200329T1900,8.01
20200329T2000,0.0
20200329T2100,0.0
20200329T2200,0.0
20200329T2300,0.0
20200330T0000,0.0
20200330T0100,0.0
20200330T0200,0.0
20200330T0300,0.0
20200330T0400,0.0
20200330T0500,0.0
20200330T0600,0.0
20200330T0700,36.489998
20200330T0800,189.56999
20200330T0900,360.44998
20200330T1000,504.63
20200330T1100,587.39996
20200330T1200,681.74
20200330T1300,736.02997
20200330T1400,720.01
20200330T1500,655.04
20200330T1600,547.35
20200330T1700,404.94998
20200330T1800,234.95999
20200330T1900,60.52
20200330T2000,0.0
20200330T2100,0.0
20200330T2200,0.0
20200330T2300,0.0
20200331T0000,0.0
20200331T0100,0.0
20200331T0200,0.0
20200331T0300,0.0
20200331T0400,0.0
20200331T0500,0.0
20200331T0600,0.0
20200331T0700,41.829998
20200331T0800,210.04
20200331T0900,381.81
20200331T1000,532.22
20200331T1100,647.02997
20200331T1200,720.89996
20200331T1300,752.94
20200331T1400,730.69
20200331T1500,658.6
20200331T1600,546.45996
20200331T1700,408.50998
20200331T1800,234.95999
20200331T1900,62.3
20200331T2000,0.0
20200331T2100,0.0
20200331T2200,0.0
20200331T2300,0.0
20200401T0000,0.0
20200401T0100,0.0
20200401T0200,0.0
20200401T0300,0.0
20200401T0400,0.0
20200401T0500,0.0
20200401T0600,0.0
20200401T0700,45.39
20200401T0800,215.37999
20200401T0900,388.93
20200401T1000,540.23
20200401T1100,655.93
20200401T1200,731.58
20200401T1300,758.27997
20200401T1400,735.14
20200401T1500,663.94
20200401T1600,550.02
20200401T1700,406.72998
20200401T1800,238.51999
20200401T1900,65.86
20200401T2000,0.0
20200401T2100,0.0
20200401T2200,0.0
20200401T2300,0.0
20200402T0000,0.0
20200402T0100,0.0
20200402T0200,0.0
20200402T0300,0.0
20200402T0400,0.0
20200402T0500,0.0
20200402T0600,0.0
20200402T0700,41.829998
20200402T0800,213.59999
20200402T0900,387.15
20200402T1000,532.22
20200402T1100,647.92
20200402T1200,723.57
20200402T1300,594.52
20200402T1400,719.12
20200402T1500,569.6
20200402T1600,537.56
20200402T1700,405.84
20200402T1800,239.41
20200402T1900,68.53
20200402T2000,0.0
20200402T2100,0.0
20200402T2200,0.0
20200402T2300,0.0
20200403T0000,0.0
20200403T0100,0.0
20200403T0200,0.0
20200403T0300,0.0
20200403T0400,0.0
20200403T0500,0.0
20200403T0600,0.0
20200403T0700,54.29
20200403T0800,221.61
20200403T0900,388.93
20200403T1000,536.67
20200403T1100,650.58997
20200403T1200,725.35
20200403T1300,754.72
20200403T1400,733.36
20200403T1500,663.94
20200403T1600,551.8
20200403T1700,410.29
20200403T1800,242.97
20200403T1900,72.09
20200403T2000,0.0
20200403T2100,0.0
20200403T2200,0.0
20200403T2300,0.0
20200404T0000,0.0
20200404T0100,0.0
20200404T0200,0.0
20200404T0300,0.0
20200404T0400,0.0
20200404T0500,0.0
20200404T0600,0.0
20200404T0700,63.19
20200404T0800,230.51
20200404T0900,397.83
20200404T1000,541.12
20200404T1100,653.26
20200404T1200,542.01
20200404T1300,751.16
20200404T1400,732.47
20200404T1500,663.94
20200404T1600,553.58
20200404T1700,412.96
20200404T1800,246.53
20200404T1900,74.76
20200404T2000,0.0
20200404T2100,0.0
20200404T2200,0.0
20200404T2300,0.0
20200405T0000,0.0
20200405T0100,0.0
20200405T0200,0.0
20200405T0300,0.0
20200405T0400,0.0
20200405T0500,0.0
20200405T0600,0.0
20200405T0700,61.41
20200405T0800,232.29
20200405T0900,400.5
20200405T1000,548.24
20200405T1100,663.05
20200405T1200,736.92
20200405T1300,760.95
20200405T1400,739.58997
20200405T1500,669.27997
20200405T1600,557.14
20200405T1700,415.63
20200405T1800,250.09
20200405T1900,78.32
20200405T2000,0.0
20200405T2100,0.0
20200405T2200,0.0
20200405T2300,0.0
20200406T0000,0.0
20200406T0100,0.0
20200406T0200,0.0
20200406T0300,0.0
20200406T0400,0.0
20200406T0500,0.0
20200406T0600,0.0
20200406T0700,64.97
20200406T0800,233.18
20200406T0900,399.61
20200406T1000,545.57
20200406T1100,657.70996
20200406T1200,730.69
20200406T1300,752.94
20200406T1400,729.8
20200406T1500,661.27
20200406T1600,551.8
20200406T1700,412.07
20200406T1800,249.2
20200406T1900,80.1
20200406T2000,0.0
20200406T2100,0.0
20200406T2200,0.0
20200406T2300,0.0
20200407T0000,0.0
20200407T0100,0.0
20200407T0200,0.0
20200407T0300,0.0
20200407T0400,0.0
20200407T0500,0.0
20200407T0600,0.0
20200407T0700,72.09
20200407T0800,237.62999
20200407T0900,401.38998
20200407T1000,545.57
20200407T1100,659.49
20200407T1200,730.69
20200407T1300,752.05
20200407T1400,739.58997
20200407T1500,671.95
20200407T1600,559.81
20200407T1700,418.3
20200407T1800,253.65
20200407T1900,83.659996
20200407T2000,0.0
20200407T2100,0.0
20200407T2200,0.0
20200407T2300,0.0
20200408T0000,0.0
20200408T0100,0.0
20200408T0200,0.0
20200408T0300,0.0
20200408T0400,0.0
20200408T0500,0.0
20200408T0600,0.0
20200408T0700,72.979996
20200408T0800,247.42
20200408T0900,410.29
20200408T1000,550.02
20200408T1100,663.05
20200408T1200,736.92
20200408T1300,732.47
20200408T1400,732.47
20200408T1500,668.39
20200408T1600,558.02997
20200408T1700,419.19
20200408T1800,256.32
20200408T1900,87.22
20200408T2000,0.0
20200408T2100,0.0
20200408T2200,0.0
20200408T2300,0.0
20200409T0000,0.0
20200409T0100,0.0
20200409T0200,0.0
20200409T0300,0.0
20200409T0400,0.0
20200409T0500,0.0
20200409T0600,0.0
20200409T0700,77.43
20200409T0800,247.42
20200409T0900,412.96
20200409T1000,554.47
20200409T1100,665.72
20200409T1200,701.32
20200409T1300,732.47
20200409T1400,737.81
20200409T1500,667.5
20200409T1600,557.14
20200409T1700,406.72998
20200409T1800,213.59999
20200409T1900,90.78
20200409T2000,0.89
20200409T2100,0.0
20200409T2200,0.0
20200409T2300,0.0
20200410T0000,0.0
20200410T0100,0.0
20200410T0200,0.0
20200410T0300,0.0
20200410T0400,0.0
20200410T0500,0.0
20200410T0600,0.0
20200410T0700,83.659996
20200410T0800,253.65
20200410T0900,418.3
20200410T1000,562.48
20200410T1100,674.62
20200410T1200,745.82
20200410T1300,768.95996
20200410T1400,746.70996
20200410T1500,677.29
20200410T1600,566.93
20200410T1700,428.09
20200410T1800,264.33
20200410T1900,94.34
20200410T2000,0.89
20200410T2100,0.0
20200410T2200,0.0
20200410T2300,0.0
20200411T0000,0.0
20200411T0100,0.0
20200411T0200,0.0
20200411T0300,0.0
20200411T0400,0.0
20200411T0500,0.0
20200411T0600,0.0
20200411T0700,88.11
20200411T0800,257.21
20200411T0900,420.97
20200411T1000,564.26
20200411T1100,675.51
20200411T1200,723.57
20200411T1300,772.51996
20200411T1400,749.38
20200411T1500,679.07
20200411T1600,567.82
20200411T1700,428.97998
20200411T1800,266.11
20200411T1900,97.9
20200411T2000,0.89
20200411T2100,0.0
20200411T2200,0.0
20200411T2300,0.0
20200412T0000,0.0
20200412T0100,0.0
20200412T0200,0.0
20200412T0300,0.0
20200412T0400,0.0
20200412T0500,0.0
20200412T0600,0.89
20200412T0700,92.56
20200412T0800,261.66
20200412T0900,424.53
20200412T1000,566.93
20200412T1100,678.18
20200412T1200,731.58
20200412T1300,738.7
20200412T1400,738.7
20200412T1500,647.92
20200412T1600,530.44
20200412T1700,409.4
20200412T1800,178.89
20200412T1900,47.17
20200412T2000,1.78
20200412T2100,0.0
20200412T2200,0.0
20200412T2300,0.0
20200413T0000,0.0
20200413T0100,0.0
20200413T0200,0.0
20200413T0300,0.0
20200413T0400,0.0
20200413T0500,0.0
20200413T0600,1.78
20200413T0700,106.799995
20200413T0800,272.34
20200413T0900,408.50998
20200413T1000,558.02997
20200413T1100,671.95
20200413T1200,743.14996
20200413T1300,777.86
20200413T1400,749.38
20200413T1500,669.27997
20200413T1600,337.31
20200413T1700,363.12
20200413T1800,211.81999
20200413T1900,109.47
20200413T2000,2.67
20200413T2100,0.0
20200413T2200,0.0
20200413T2300,0.0
20200414T0000,0.0
20200414T0100,0.0
20200414T0200,0.0
20200414T0300,0.0
20200414T0400,0.0
20200414T0500,0.0
20200414T0600,1.78
20200414T0700,109.47
20200414T0800,284.8
20200414T0900,453.9
20200414T1000,600.75
20200414T1100,712.89
20200414T1200,783.2
20200414T1300,802.77997
20200414T1400,776.97
20200414T1500,706.66
20200414T1600,593.63
20200414T1700,452.12
20200414T1800,285.69
20200414T1900,112.14
20200414T2000,2.67
20200414T2100,0.0
20200414T2200,0.0
20200414T2300,0.0
20200415T0000,0.0
20200415T0100,0.0
20200415T0200,0.0
20200415T0300,0.0
